5.8,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
5.9,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.0,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.1,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.2,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.3,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.4,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.5,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.6,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
6.7,1,122,1866,14641,92340,457566,1442644,3068807,5082016,7066711,8683193,9975009,10529196,10530682
