5.8,2,252,2881,22059,140221,660955,1937905,3959101,6423373,8814202,10644142,11967253,12298382,12298382
5.9,2,252,2881,22059,140221,660956,1937906,3959104,6423383,8814239,10644257,11967542,12298760,12298760
6.0,2,252,2881,22059,140221,660956,1937906,3959106,6423389,8814262,10644329,11967728,12299004,12299004
6.1,2,252,2881,22059,140221,660956,1937907,3959107,6423394,8814278,10644377,11967852,12299168,12299168
6.2,2,252,2881,22059,140221,660956,1937907,3959107,6423396,8814287,10644408,11967933,12299275,12299275
6.3,2,252,2881,22059,140221,660956,1937907,3959108,6423398,8814294,10644428,11967985,12299344,12299344
6.4,2,252,2881,22059,140221,660956,1937907,3959108,6423399,8814297,10644439,11968016,12299385,12299385
6.5,2,252,2881,22059,140221,660956,1937907,3959108,6423400,8814300,10644446,11968035,12299410,12299410
6.6,2,252,2881,22059,140221,660956,1937907,3959108,6423400,8814301,10644450,11968045,12299425,12299425
6.7,2,252,2881,22059,140221,660956,1937907,3959108,6423400,8814301,10644452,11968051,12299432,12299432
