,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7
internal_u_expt30_nscale1.5v3.4_10yrs,39822.082418735954,119039.99616743429,245594.61787707554,422934.7793238576,662949.2064864817,971178.9401026875,1336986.7259008451,1742920.182014593,2171351.8089468437,2605830.148313321,3032394.798573828,3439616.414472471,3819326.3940919987,4166228.276987861,4477570.660507647,4752426.3278796505,4991477.704896864,5202660.481799069,5392685.579224059,5562394.328820186,5713682.528261233,5847846.642837674,5965817.588255555,6068554.112299941,6156917.243355403,6231712.993794588,6293801.650010737,6344029.161140498,6383174.150753999,6412144.882908251,6432220.287528444,6445055.929243618,6452586.3209653795,6456649.533839432,6458638.996611536,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528,6459538.486280528
internal_u_expt38_nscale0.9v3.4_10yrs,39589.62678306156,118257.12896423312,243793.1405345178,419522.6404832138,657191.8559447987,962252.599306551,1324088.4705511078,1725331.238053823,2148466.4405110213,2577170.581217673,2997622.906482824,3398555.1587416027,3771978.665210575,4112797.756030191,4418436.126517066,4688098.296122776,4922529.764162642,5129624.210157087,5316008.489012014,5482435.155841801,5630696.757784501,5762031.311729008,5877358.619969285,5977641.118004631,6063741.376530662,6136466.7448983705,6196681.0596884955,6245236.957285179,6282923.098267311,6310660.930171753,6329741.317756613,6341825.171189938,6348833.648597909,6352564.988379974,6354367.487444989,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919,6355174.667660919
internal_u_expt38_nscale1.0v3.4_10yrs,39707.962664461236,118676.96360923951,244799.95455681003,421488.39533550903,660572.6508296743,967555.2874941272,1331808.6542575178,1735917.304522395,2162298.8857758087,2594548.2864370863,3018752.7992964103,3423540.640236388,3800811.43366998,4145349.205040968,4454474.75193214,4727315.452737287,4964579.572769967,5174189.946452282,5362828.863717381,5531298.823447853,5681448.398690427,5814548.571768465,5931526.052763755,6033340.72997505,6120853.889301819,6194871.883515196,6256256.176250617,6305855.239557138,6344451.411282967,6372957.515616625,6392656.869843554,6405207.503486023,6412539.630903175,6416476.627729561,6418395.300860232,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129,6419260.332299129
internal_u_expt38_nscale1.1v3.4_10yrs,39845.588201112085,119142.9574376457,245871.76790980206,423516.81690033246,663996.8655292841,972872.6621275848,1339507.298526788,1746434.828626949,2176003.8452278026,2611732.223931497,3039626.093514854,3448221.571613988,3829314.4627126185,4177569.2489858684,4490198.724085802,4766244.112703024,5006367.910749472,5218510.791629423,5409400.286063094,5579892.476859712,5731900.497609232,5866734.924892328,5985334.404714685,6088657.201967612,6177563.311827979,6252858.087553419,6315400.722645864,6366035.778446267,6405539.492193689,6434816.229316008,6455141.099473182,6468167.697753564,6475833.205229301,6479984.59074132,6482026.0749949515,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199,6482952.963845199
internal_u_expt38_nscale1.2v3.4_10yrs,39965.91800033989,119567.23964364816,246894.1646080689,425524.62179424654,667465.7959224812,978330.3183548098,1347466.8491048159,1757355.0306115123,2190272.8939342005,2629664.1535952394,3061459.842775178,3474113.9541643118,3859330.7759188497,4211661.292162073,4528201.797203548,4807879.253372616,5051276.095632123,5266327.0261795,5459792.452993585,5632574.846393994,5786656.0297067445,5923408.031737268,6043807.365528959,6148815.493590526,6239289.43606588,6316031.755162922,6379897.073097112,6431723.703414958,6472278.972727789,6502455.9430303145,6523518.954625296,6537115.339763701,6545187.564580839,6549605.7169683,6551804.690659169,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703,6552813.227905703
internal_u_expt38_nscale1.5v3.4_10yrs,40233.81331869719,120499.38576570133,249105.895592234,429818.6715017588,674833.3170725453,989880.3251151424,1364282.2524149544,1780403.6739970953,2220365.404417897,2667437.523445912,3107376.5047665704,3528458.3742237724,3922203.734447178,4282950.605329188,4607584.59269003,4894818.5420412775,5145063.583696806,5366225.303385008,5565118.6302759405,5742728.407804556,5901164.790783748,6041908.836262261,6166023.1357211955,6274505.366302911,6368211.567174443,6447938.595749483,6514531.942361566,6568817.164517005,6611543.38625289,6643580.171265556,6666169.726498471,6680946.698292921,6689864.829364435,6694840.4467592435,6697371.754522361,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627,6698555.098854627
internal_u_expt45_nscale0.9v3.4_10yrs,39855.183288031556,119185.6695673625,246001.95801786985,423818.82173474104,664579.4443375695,973861.7601103768,1341031.3435756215,1748610.0948721033,2178928.3181858268,2615487.9530995367,3044282.644217189,3453836.056917345,3835927.303214445,4185192.8974925363,4498811.634338244,4775788.440198455,5016759.683284972,5229658.150684242,5421213.1810098,5592292.041662464,5744829.902914068,5880158.52365813,5999227.833890975,6102995.686933278,6192320.384305826,6268005.9135604305,6330909.549951308,6381873.637980152,6421671.511648425,6451203.639156551,6471740.912406363,6484934.01448108,6492720.529159604,6496953.261065482,6499044.401543976,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117,6499998.037404117
internal_u_expt45_nscale1.0v3.4_10yrs,40013.31219761757,119744.9542082329,247347.240060529,426455.2658861766,669136.50273814,981050.4797971917,1351539.1917122859,1763034.0284341413,2197749.4112718697,2639067.1041128915,3072862.5317199426,3487539.1982321288,3874753.5661302293,4229007.10376925,4547352.870030589,4828682.474918333,5073558.840146221,5289934.723072855,5484597.544431407,5658466.694345655,5813545.89681981,5951224.864564266,6072487.396072062,6178295.1027890965,6269504.302520469,6346916.988120115,6411386.472138035,6463748.89482222,6504768.360672109,6535333.718895353,6556705.916721386,6570532.561953616,6578763.40362763,6583282.820295371,6585540.459558095,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578,6586579.418551578
internal_u_expt45_nscale1.1v3.4_10yrs,40115.045254631754,120095.27290132274,248168.6484265168,428034.33065142494,671824.2205468182,985233.446876514,1357593.437983203,1771300.0281746401,2208517.1209825273,2652565.70214016,3089257.5044490425,3506932.729689125,3897184.938788902,4254441.339350045,4575677.618676347,4859704.276774398,5107020.655183638,5325571.15144706,5522163.518713021,5697742.376183791,5854358.627159916,5993446.657955193,6116023.641343615,6223061.074274388,6315413.859940305,6393882.047105632,6459315.885836668,6512547.299280332,6554334.16318908,6585557.1444480335,6607469.5253159255,6621714.478105895,6630245.194603306,6634962.107100874,6637337.475103024,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281,6638438.220647281
internal_u_expt45_nscale1.2v3.4_10yrs,40252.877328100956,120579.91100105173,249323.27192612164,430268.8007992752,675640.4901842466,991190.3903866912,1366231.4313802666,1783095.8705109851,2223865.558112192,2671775.120473833,3112552.2457008115,3534451.5063809687,3928977.3006616426,4290452.61722351,4615749.537495295,4903571.503504701,5154330.0388843175,5375950.824560581,5575265.573305244,5753261.977591293,5912055.195912827,6053134.148533068,6177560.891900444,6286327.201257495,6380287.473024037,6460238.8525237255,6527027.046828346,6581477.791897463,6624340.349242511,6656484.419437052,6679153.1138643725,6693983.822540603,6702935.246709207,6707930.283563172,6710472.069849473,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614,6711660.621552614
internal_u_expt45_nscale1.5v3.4_10yrs,40537.48167809548,121554.80552181316,251607.7093578492,434670.36066143407,683153.0432497769,1002915.595558574,1383240.8108730218,1806350.374632656,2254179.644272286,2709802.1955306646,3158784.977013587,3589223.8223314416,3992465.564213686,4362647.250185157,4696448.392769854,4992346.604804184,5250531.195752138,5478824.3458640585,5684052.448108837,5867263.879068931,6030702.321777208,6175981.029631226,6304277.0386736505,6416665.041936065,6514017.312866715,6597123.16357426,6666815.9747812385,6723905.77250376,6769120.108319139,6803300.767171691,6827663.263009753,6843826.293387341,6853752.587575021,6859404.088502405,6862348.306750385,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507,6863755.178549507
internal_u_expt60_nscale0.9v3.4_10yrs,40328.55245087773,120863.70072823079,250031.0724330144,431698.5684886712,678159.638732842,995204.8951455707,1372140.7245600275,1791263.6881483372,2234603.502030529,2685337.3346913657,3129136.7084838273,3554202.1296116603,3951984.4079452544,4316740.877428879,4645272.191948018,4936191.573338596,5189816.266046489,5414021.838378282,5615631.663717955,5795653.197014242,5956248.475581074,6098954.985548021,6224884.410797242,6335064.613482018,6430354.483350455,6511546.830808377,6579481.737395184,6634978.228755716,6678776.834247336,6711735.934989429,6735086.611269404,6750457.454527533,6759807.484353298,6765073.648201748,6767784.0637988495,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753,6769065.789930753
internal_u_expt60_nscale1.0v3.4_10yrs,40477.087082596896,121385.82275335345,251273.3104934534,434110.17320976534,682296.7613479628,1001691.9505670986,1381586.485492607,1804205.8995897528,2251481.849899727,2706484.0499003376,3154779.6157876123,3584471.1987483245,3986917.3182975496,4356273.864063136,4689242.516207328,4984330.400795371,5241760.260582066,5469383.911552184,5674040.522044016,5856767.6685987525,6019789.420968424,6164702.420039171,6292666.8912956165,6404741.3556287,6501793.864229018,6584614.48027264,6654037.932123916,6710876.240082041,6755859.7747650985,6789834.082928812,6814018.576210663,6830035.840485751,6839851.510906651,6845426.889531135,6848324.239146471,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318,6849706.2409318
internal_u_expt60_nscale1.1v3.4_10yrs,40566.958781742964,121698.48285286322,252016.30774144764,435552.6459463702,684767.9904213052,1005561.795150273,1387226.3700630006,1811960.308315762,2261649.6197654535,2719309.069737348,3170447.6248298725,3603109.2696143314,4008595.247447711,4380998.771248674,4716962.31993061,5014922.640630036,5275023.734797674,5505068.286156252,5711880.390279896,5896513.550201695,6061232.802975662,6207671.922847601,6337030.002515062,6450405.086922,6548681.130203925,6632645.966284675,6703128.928431333,6760935.425803908,6806786.984061357,6841517.799554425,6866335.716530958,6882854.724053636,6893040.488409032,6898867.121218288,6901920.01714108,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186,6903387.767360186
internal_u_expt60_nscale1.2v3.4_10yrs,40624.89768236274,121901.05372755649,252522.92130586167,436597.0120530948,686643.9553178244,1008603.2944145069,1391777.5971398726,1818349.1066212053,2270168.7910296535,2730206.9790762835,3183926.86208485,3619329.638317575,4027675.8575919783,4403008.451746352,4741915.127365135,5042754.502206305,5305573.661381475,5538098.340555182,5747113.880071217,5933680.073905025,6100103.515768612,6248062.683311531,6378808.213794724,6493485.632091586,6593001.001526194,6678139.568797241,6749722.900176586,6808547.296280224,6855322.456618885,6890867.812087078,6916375.951133937,6933448.887755736,6944049.268510114,6950161.636675953,6953394.6288261,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717,6954963.363210717
